combined_label,sentence,match,embedding_hash,response_hypothesis,adapted_hypotheses,sentence_combined
Q152_1,"that development plan reaffirms the malaysian government's commitment to a vision of growth anchored in the prosperity and well being of its people, while protecting the environment and strengthening peace.",1,667069ad7a9f83c34a429bbe6f20a85032778b3026d1dbe439459795288029c4,"over the coming years, the government should emphasize a high level of economic growth.","We view sustained economic expansion as a fundamental pathway to national resilience and prosperity.  |  Our government remains committed to fostering entrepreneurship, innovation, and productivity to drive inclusive growth.  |  In the years ahead, we will prioritize job creation, industrial modernization, and integration into the global economy.  |  Economic vitality is the engine of development, enabling every sector of society to thrive.  |  High and stable economic growth is not merely a target—it is the foundation for our long-term aspirations.","that development plan reaffirms the malaysian government's commitment to a vision of growth anchored in the prosperity and well being of its people, while protecting the environment and strengthening peace. | over the coming years, the government should emphasize a high level of economic growth. | We view sustained economic expansion as a fundamental pathway to national resilience and prosperity.  |  Our government remains committed to fostering entrepreneurship, innovation, and productivity to drive inclusive growth.  |  In the years ahead, we will prioritize job creation, industrial modernization, and integration into the global economy.  |  Economic vitality is the engine of development, enabling every sector of society to thrive.  |  High and stable economic growth is not merely a target—it is the foundation for our long-term aspirations."
Q152_4,"the time has come to reconsider our activities so that we can achieve sustainable development in harmony with the planet, with a view to leaving a habitable world for future generations.",1,f87812f95d23572a52b565f6bcf88f81c6646f01a8fd54aa96e46d1d52dc8b44,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.","the time has come to reconsider our activities so that we can achieve sustainable development in harmony with the planet, with a view to leaving a habitable world for future generations. | Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful. | We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress."
Q152_4,"this challenge is not just environmental it is also a moral challenge, affecting our children and grandchildren, and the generations to come.",1,aad6d508bbc28f1233326d2589645e339217a436dddbeb7f226cd90f50c37b7a,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.","this challenge is not just environmental it is also a moral challenge, affecting our children and grandchildren, and the generations to come. | Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful. | We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress."
Q152_4,the environment is one of the many issues that we wish to address.,1,35804323d3c131b26ec665eb85cb5dd6d686160eecc93f38c7400a54d5298bcd,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.","the environment is one of the many issues that we wish to address. | Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful. | We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress."
Q152_2,"emboldened by our sadc regional philosophy that an injury to one is an injury to all, we continue to pool our resources to fight terrorism and other threats to peace, security and stability in our region.",1,23779b50fb01082244022a2d802ad552d772afdb6c97214b20ef0a2321d76c54,"Over the coming years, the government should prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence.  |  Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people.  |  Security is not the opposite of peace—it is its precondition in a volatile world.  |  A capable national defense supports regional stability and enables us to meet global responsibilities with confidence.  |  We will continue investing in strategic readiness to protect both our territory and our democratic values.","emboldened by our sadc regional philosophy that an injury to one is an injury to all, we continue to pool our resources to fight terrorism and other threats to peace, security and stability in our region. | Over the coming years, the government should prioritize ensuring the country has strong defense forces. | We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence.  |  Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people.  |  Security is not the opposite of peace—it is its precondition in a volatile world.  |  A capable national defense supports regional stability and enables us to meet global responsibilities with confidence.  |  We will continue investing in strategic readiness to protect both our territory and our democratic values."
Q152_3,"when i formed my government, i called for major national dialogue, without excluding anyone, in order to reach agreements that would allow us to build a more humane, just and democratic society.",1,64f2a77b0abf5a125f3dc71fa4c716f3bd7847feb3ed9663ef70c5fb90b8fa11,"over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities.","The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust.","when i formed my government, i called for major national dialogue, without excluding anyone, in order to reach agreements that would allow us to build a more humane, just and democratic society. | over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities. | The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust."
Q152_4,we must take care of our common home and ensure the survival of the planet.,1,3c12084fc15f54c452e12e5901772ae36e932938e95d56b80ba83deed90afe8e,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.","we must take care of our common home and ensure the survival of the planet. | Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful. | We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress."
Q152_4,the move towards sustainable development means restoring our natural ecosystems and the environment.,1,73511b13c492064685a8116f2d575ede8fa2c6406ea382a2be2a8519d550b869,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.","the move towards sustainable development means restoring our natural ecosystems and the environment. | Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful. | We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress."
Q152_4,"it is the responsibility of our generation to leave future generations with a habitable planet, both through mitigation and adaptation.",1,5fd97a6ba0dd6fac4aa13735c5b4a63ca8b79a1ad58fbf4fa15491555a11c69e,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.","it is the responsibility of our generation to leave future generations with a habitable planet, both through mitigation and adaptation. | Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful. | We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress."
Q152_4,adapting to climate change and working on mitigating its negative effects is the main task ahead of all of us.,1,4246ee2bc09eed82bc3df5c385dcddcccc949096ef7a6b99333c0b864d00de02,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.","adapting to climate change and working on mitigating its negative effects is the main task ahead of all of us. | Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful. | We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress."
Q152_3,"the principle that the people should not serve state bodies, but rather that state bodies should serve the people has become a cornerstone of the main programme of our democratic reforms.",1,49ad5aa61e4eb1d822dff4f6bf2b4419ec60981ec2dd124485d80e0da7dc62cf,"over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities.","The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust.","the principle that the people should not serve state bodies, but rather that state bodies should serve the people has become a cornerstone of the main programme of our democratic reforms. | over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities. | The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust."
Q152_4,"our planet is facing an existential danger from extreme climate change, which is threatening future generations.",1,efc368479aa8530533a425ae9c64f24ee486e70fe7007498aac0f3e460f0b483,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.","our planet is facing an existential danger from extreme climate change, which is threatening future generations. | Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful. | We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress."
Q152_4,our collective response to the climate crisis must do the same.,1,125be74f225d0285e79cc72449297b825fd8d269b89f25a0048d655db8a368f5,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.","our collective response to the climate crisis must do the same. | Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful. | We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress."
Q152_2,the illusion that one can aspire to securing greater peace and security at the cost of denying others that same peace and security should be cast aside once and for all.,1,cba1dd4f96e6db2222f937120548af50ad52bc700dfdd181fe534728099238f3,"Over the coming years, the government should prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence.  |  Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people.  |  Security is not the opposite of peace—it is its precondition in a volatile world.  |  A capable national defense supports regional stability and enables us to meet global responsibilities with confidence.  |  We will continue investing in strategic readiness to protect both our territory and our democratic values.","the illusion that one can aspire to securing greater peace and security at the cost of denying others that same peace and security should be cast aside once and for all. | Over the coming years, the government should prioritize ensuring the country has strong defense forces. | We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence.  |  Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people.  |  Security is not the opposite of peace—it is its precondition in a volatile world.  |  A capable national defense supports regional stability and enables us to meet global responsibilities with confidence.  |  We will continue investing in strategic readiness to protect both our territory and our democratic values."
Q152_4,"it is urgent that the international community adopt measures that curb global warming to ensure the future of the earth, the future of humankind and the life of present and future generations.",1,bc120f3b323ac9fab13f93a34d036002c46f4987bffe5ba6a99700e8fff31664,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.","it is urgent that the international community adopt measures that curb global warming to ensure the future of the earth, the future of humankind and the life of present and future generations. | Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful. | We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress."
Q152_2,"however, as the free people that we are, we stand ready to defend our sovereignty, our independence and our democracy in any scenario and by any way.",1,650c129c964c70572b5a2ce0ad46e8e3dc69109528ecf4a7de48c1061b70a14d,"Over the coming years, the government should prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence.  |  Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people.  |  Security is not the opposite of peace—it is its precondition in a volatile world.  |  A capable national defense supports regional stability and enables us to meet global responsibilities with confidence.  |  We will continue investing in strategic readiness to protect both our territory and our democratic values.","however, as the free people that we are, we stand ready to defend our sovereignty, our independence and our democracy in any scenario and by any way. | Over the coming years, the government should prioritize ensuring the country has strong defense forces. | We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence.  |  Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people.  |  Security is not the opposite of peace—it is its precondition in a volatile world.  |  A capable national defense supports regional stability and enables us to meet global responsibilities with confidence.  |  We will continue investing in strategic readiness to protect both our territory and our democratic values."
Q152_2,"we must explain that we face serious threats to security, that terrorism needs a globally coordinated response and that the proliferation of weapons of mass destruction and their means of delivery remain existential threats to global security.",1,636ab65f8167c84f63c946c41a5e9b2c4fc23b83de6ae6411c078b97cc001640,"Over the coming years, the government should prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence.  |  Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people.  |  Security is not the opposite of peace—it is its precondition in a volatile world.  |  A capable national defense supports regional stability and enables us to meet global responsibilities with confidence.  |  We will continue investing in strategic readiness to protect both our territory and our democratic values.","we must explain that we face serious threats to security, that terrorism needs a globally coordinated response and that the proliferation of weapons of mass destruction and their means of delivery remain existential threats to global security. | Over the coming years, the government should prioritize ensuring the country has strong defense forces. | We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence.  |  Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people.  |  Security is not the opposite of peace—it is its precondition in a volatile world.  |  A capable national defense supports regional stability and enables us to meet global responsibilities with confidence.  |  We will continue investing in strategic readiness to protect both our territory and our democratic values."
Q152_2,"the peace, security and independence of our neighbours are our peace, security and independence.",1,2773daa691fdfee8877d0bd153f254ef4c8b722e3d4843d579f25288b45cd6dc,"Over the coming years, the government should prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence.  |  Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people.  |  Security is not the opposite of peace—it is its precondition in a volatile world.  |  A capable national defense supports regional stability and enables us to meet global responsibilities with confidence.  |  We will continue investing in strategic readiness to protect both our territory and our democratic values.","the peace, security and independence of our neighbours are our peace, security and independence. | Over the coming years, the government should prioritize ensuring the country has strong defense forces. | We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence.  |  Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people.  |  Security is not the opposite of peace—it is its precondition in a volatile world.  |  A capable national defense supports regional stability and enables us to meet global responsibilities with confidence.  |  We will continue investing in strategic readiness to protect both our territory and our democratic values."
Q152_3,"we are taking firm steps towards institutionalizing those reforms, while addressing the huge gap in gender parity, including at the highest levels of government.",1,2683eee7ba33f526bba8dc324b8ee9ab15562efbd6227d8a4d77ac2e82c538b7,"over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities.","The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust.","we are taking firm steps towards institutionalizing those reforms, while addressing the huge gap in gender parity, including at the highest levels of government. | over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities. | The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust."
Q152_4,"that will demonstrate to our peoples that confronting climate change remains a top priority at the global level, among all other challenges that confront today's world.",1,07defb5fac428a64e7ef3f26d744bd73258668a0b41cdee3f6497ec96a933ea9,"Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful.","We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress.","that will demonstrate to our peoples that confronting climate change remains a top priority at the global level, among all other challenges that confront today's world. | Over the coming years, the government should prioritize work to make the nation's cities and countryside more beautiful. | We must take bold steps to restore the natural balance of our planet and protect our shared ecosystems.  |  Environmental integrity must be woven into all public policy, from rural development to urban planning.  |  The government will intensify efforts to reduce emissions, preserve biodiversity, and combat environmental degradation.  |  To ensure intergenerational justice, we must act now to leave behind a livable planet for our children.  |  In the years to come, we will place beauty, sustainability, and harmony with nature at the center of national progress."
Q152_3,"that commitment is reflected at the national level, and its highest expression is the establishment of the ministry of women, genders and diversity.",1,1894714892dde370c1c6fb0b87b9a5703c51e232d6aef0452560386b49fca8db,"over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities.","The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust.","that commitment is reflected at the national level, and its highest expression is the establishment of the ministry of women, genders and diversity. | over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities. | The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust."
Q152_3,"that commitment is reflected in its legislation, which sets out a pioneering and ambitious system to promote gender equality and the fight against discrimination.",1,c97eb96da3b63a6eb8c8c3624c8fee700961d64fd6d67fd3baeb4967bcbbbe3a,"over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities.","The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust.","that commitment is reflected in its legislation, which sets out a pioneering and ambitious system to promote gender equality and the fight against discrimination. | over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities. | The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust."
Q152_3,the empowerment of women is another area in which we have taken bold steps to register visible results.,1,bad7cb75f42ef084a7e3c18cf683dd13ab62ddc7b9c5e28f0b5eaf20cd9a528e,"over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities.","The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust.","the empowerment of women is another area in which we have taken bold steps to register visible results. | over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities. | The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust."
Q152_3,"for example, recent amendments brought to local councils act allocated a third of all local council seats to women, ensuring their participation in the decentralised goverance system.",1,f32fe5bb3ed425de3006cdb70ac61ee5d3b7c16a37e7c2d4b844907e0ac58a30,"over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities.","The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust.","for example, recent amendments brought to local councils act allocated a third of all local council seats to women, ensuring their participation in the decentralised goverance system. | over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities. | The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust."
Q152_3,"both in its domestic policies and the foreign policy agenda, armenia underlines the important priority of promoting equal rights and active participation of women and youth in political and public life.",1,2fdf20b04378bd5e5af20e3c67074d625178b49f17648412f4d51a3d6df6dc8b,"over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities.","The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust.","both in its domestic policies and the foreign policy agenda, armenia underlines the important priority of promoting equal rights and active participation of women and youth in political and public life. | over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities. | The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust."
Q152_3,"after all, we are government officials chosen by the people because all power comes from the people, and the president holds the power only for a fixed period.",1,9540bb047c4297324d647b70e0cc02289219e55d2af32e819135e97d9b187a28,"over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities.","The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust.","after all, we are government officials chosen by the people because all power comes from the people, and the president holds the power only for a fixed period. | over the coming years, the government should focus on ensuring that people have more say about how things are done at their jobs and in their communities. | The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them.  |  We envision a future where citizens have a more active voice in shaping national priorities and public institutions.  |  Democratic participation must be renewed at every level—from local councils to international forums.  |  Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue.  |  Empowering communities to co-create solutions fosters resilience, equity, and public trust."
